low_q,high_q,mid_q,adx_threshold,max_loss_pct_of_cap,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.3,0.92,0.45,25.0,0.05,400,2500,300,512,435,77,0.8314445104237073,0.5625511056298176,0.5625511056298176
0.3,0.92,0.45,25.0,0.05,500,750,150,924,779,145,0.46189288096179304,1.3343284232453534,0.46189288096179304
0.3,0.92,0.45,25.0,0.05,500,750,300,643,541,102,0.6212447089897452,2.167960677880777,0.6212447089897452
0.3,0.92,0.45,25.0,0.05,500,1500,150,772,649,123,0.7800032480407145,2.8326992206298724,0.7800032480407145
0.3,0.92,0.45,25.0,0.05,500,1500,300,529,444,85,0.8397262423680255,3.0061920424737214,0.8397262423680255
0.3,0.92,0.45,25.0,0.05,500,2500,150,743,631,112,0.9886305719625583,2.2852832059874064,0.9886305719625583
0.3,0.92,0.45,25.0,0.05,500,2500,300,493,418,75,0.9814942825301864,2.4951081355737803,0.9814942825301864
0.3,0.92,0.45,30.0,0.01,100,750,150,1822,1558,264,-0.394832424264627,-0.03215512141996886,-0.394832424264627
0.3,0.92,0.45,30.0,0.01,100,750,300,1748,1490,258,-0.5396193251051975,0.015561120602717193,-0.5396193251051975
0.3,0.92,0.45,30.0,0.01,100,1500,150,1694,1446,248,-0.20058424298561592,0.2558701786839333,-0.20058424298561592
0.3,0.92,0.45,30.0,0.01,100,1500,300,1600,1359,241,-0.09859007920657813,0.4660201253191129,-0.09859007920657813
0.3,0.92,0.45,30.0,0.01,100,2500,150,1662,1408,254,0.1958720432145151,-0.15885626058177854,-0.15885626058177854
0.3,0.92,0.45,30.0,0.01,100,2500,300,1557,1312,245,-0.4749271265472317,-0.05283789045612194,-0.4749271265472317
0.3,0.92,0.45,30.0,0.01,200,750,150,1378,1193,185,0.1833367779503409,1.1436764291549666,0.1833367779503409
0.3,0.92,0.45,30.0,0.01,200,750,300,1223,1058,165,0.5459264961533207,0.9266181921805601,0.5459264961533207
0.3,0.92,0.45,30.0,0.01,200,1500,150,1223,1045,178,-0.3878697227217194,1.2970904302969057,-0.3878697227217194
0.3,0.92,0.45,30.0,0.01,200,1500,300,1071,914,157,-0.2430243902755956,1.0320440050751798,-0.2430243902755956
0.3,0.92,0.45,30.0,0.01,200,2500,150,1186,1010,176,-0.18102173365021995,0.9305709996313878,-0.18102173365021995
0.3,0.92,0.45,30.0,0.01,200,2500,300,1020,861,159,0.021799095868117374,0.7399389892649919,0.021799095868117374
0.3,0.92,0.45,30.0,0.01,400,750,150,1241,1073,168,-0.1557022897909,1.1796848787141312,-0.1557022897909
0.3,0.92,0.45,30.0,0.01,400,750,300,979,855,124,0.1347030723547768,1.2101989040166052,0.1347030723547768
0.3,0.92,0.45,30.0,0.01,400,1500,150,1039,909,130,0.3998507566805206,1.0719650623087258,0.3998507566805206
0.3,0.92,0.45,30.0,0.01,400,1500,300,794,698,96,0.6822382850322933,1.0135500232612036,0.6822382850322933
0.3,0.92,0.45,30.0,0.01,400,2500,150,1004,872,132,0.4328025375468561,0.12755482777773833,0.12755482777773833
0.3,0.92,0.45,30.0,0.01,400,2500,300,751,657,94,0.6142252112732263,-0.17419668717231748,-0.17419668717231748
0.3,0.92,0.45,30.0,0.01,500,750,150,1228,1066,162,-0.007933126951554478,2.0367720001610885,-0.007933126951554478
0.3,0.92,0.45,30.0,0.01,500,750,300,907,789,118,0.45917401600780133,1.751361785529065,0.45917401600780133
0.3,0.92,0.45,30.0,0.01,500,1500,150,1013,872,141,0.43924113439958,2.4725323314504037,0.43924113439958
0.3,0.92,0.45,30.0,0.01,500,1500,300,762,659,103,0.6684455847807141,1.976443548918752,0.6684455847807141
0.3,0.92,0.45,30.0,0.01,500,2500,150,952,824,128,0.8753679983938626,1.6823372479695178,0.8753679983938626
0.3,0.92,0.45,30.0,0.01,500,2500,300,682,594,88,1.0947289733519536,1.5053031432003068,1.0947289733519536
0.3,0.92,0.45,30.0,0.02,100,750,150,1642,1391,251,-0.37353967558213935,0.10027274022329992,-0.37353967558213935
0.3,0.92,0.45,30.0,0.02,100,750,300,1553,1309,244,0.2053684138965905,0.08669962794594051,0.08669962794594051
0.3,0.92,0.45,30.0,0.02,100,1500,150,1530,1289,241,-0.4148805125466889,0.6159440384052877,-0.4148805125466889
0.3,0.92,0.45,30.0,0.02,100,1500,300,1430,1196,234,-0.4792233809395441,0.6686087570297249,-0.4792233809395441
0.3,0.92,0.45,30.0,0.02,100,2500,150,1491,1251,240,-0.6649175803154611,0.18560697404874743,-0.6649175803154611
0.3,0.92,0.45,30.0,0.02,100,2500,300,1376,1145,231,-0.15877808247100145,0.03617494807362185,-0.15877808247100145
0.3,0.92,0.45,30.0,0.02,200,750,150,1188,1017,171,-0.21186248597887505,1.8012112332025672,-0.21186248597887505
0.3,0.92,0.45,30.0,0.02,200,750,300,1020,870,150,-0.29496412111416365,1.488548133047478,-0.29496412111416365
0.3,0.92,0.45,30.0,0.02,200,1500,150,1064,896,168,-0.31922365286329735,1.8218352808436502,-0.31922365286329735
0.3,0.92,0.45,30.0,0.02,200,1500,300,906,759,147,-0.12036834557989223,1.1218979000621612,-0.12036834557989223
0.3,0.92,0.45,30.0,0.02,200,2500,150,1031,864,167,-0.03150585649672081,1.8753317868498864,-0.03150585649672081
0.3,0.92,0.45,30.0,0.02,200,2500,300,867,718,149,0.21181027943953437,1.3514272501390983,0.21181027943953437
0.3,0.92,0.45,30.0,0.02,400,750,150,1057,899,158,0.012355272627557763,0.9105471089645888,0.012355272627557763
0.3,0.92,0.45,30.0,0.02,400,750,300,790,675,115,0.19801649671592325,1.266206528144511,0.19801649671592325
0.3,0.92,0.45,30.0,0.02,400,1500,150,908,781,127,0.5262514121213011,0.6575958790820595,0.5262514121213011
0.3,0.92,0.45,30.0,0.02,400,1500,300,653,565,88,0.6882874119844021,1.1227933672914778,0.6882874119844021
0.3,0.92,0.45,30.0,0.02,400,2500,150,866,742,124,0.4787882301511007,0.12729181492613076,0.12729181492613076
0.3,0.92,0.45,30.0,0.02,400,2500,300,609,525,84,0.6355494042226455,0.4963918340371156,0.4963918340371156
0.3,0.92,0.45,30.0,0.02,500,750,150,1038,886,152,0.1724277564696956,1.8159724502097057,0.1724277564696956
0.3,0.92,0.45,30.0,0.02,500,750,300,737,630,107,0.6177341471481659,1.9822091862729672,0.6177341471481659
0.3,0.92,0.45,30.0,0.02,500,1500,150,873,740,133,0.5296515765856269,2.3545927945588523,0.5296515765856269
0.3,0.92,0.45,30.0,0.02,500,1500,300,616,525,91,0.7722772299426746,2.2850397032296264,0.7722772299426746
0.3,0.92,0.45,30.0,0.02,500,2500,150,828,710,118,0.7493797931624328,2.000522825434424,0.7493797931624328
0.3,0.92,0.45,30.0,0.02,500,2500,300,562,482,80,0.9931396833124558,2.1611102681592156,0.9931396833124558
0.3,0.92,0.45,30.0,0.03,100,750,150,1611,1362,249,-0.47696762368054524,0.14105322706473186,-0.47696762368054524
0.3,0.92,0.45,30.0,0.03,100,750,300,1513,1271,242,-0.1544730996865494,-0.04443149448461235,-0.1544730996865494
0.3,0.92,0.45,30.0,0.03,100,1500,150,1499,1259,240,0.02380072377535593,0.5382277564972326,0.02380072377535593
0.3,0.92,0.45,30.0,0.03,100,1500,300,1389,1156,233,-0.33124866027780675,0.888457097767842,-0.33124866027780675
0.3,0.92,0.45,30.0,0.03,100,2500,150,1460,1220,240,0.5032772703565722,0.377024164024004,0.377024164024004
0.3,0.92,0.45,30.0,0.03,100,2500,300,1332,1102,230,-0.24201581339776906,0.31695781562890113,-0.24201581339776906
0.3,0.92,0.45,30.0,0.03,200,750,150,1141,971,170,-0.2519637550553,1.7058773989929867,-0.2519637550553
0.3,0.92,0.45,30.0,0.03,200,750,300,962,813,149,-0.31428266547192313,1.3304089796337855,-0.31428266547192313
0.3,0.92,0.45,30.0,0.03,200,1500,150,1029,861,168,-0.34390344024095865,1.6310998905946468,-0.34390344024095865
0.3,0.92,0.45,30.0,0.03,200,1500,300,865,718,147,-0.13806717720599368,1.1991707033070336,-0.13806717720599368
0.3,0.92,0.45,30.0,0.03,200,2500,150,1002,835,167,-0.10281082115424389,1.7790618954783841,-0.10281082115424389
0.3,0.92,0.45,30.0,0.03,200,2500,300,832,684,148,0.2452713799100214,1.5534296095476352,0.2452713799100214
0.3,0.92,0.45,30.0,0.03,400,750,150,1006,850,156,0.0840016439067536,1.0067439880748343,0.0840016439067536
0.3,0.92,0.45,30.0,0.03,400,750,300,735,623,112,0.1613339161677203,1.491828106187358,0.1613339161677203
0.3,0.92,0.45,30.0,0.03,400,1500,150,862,737,125,0.4956510064600797,0.9477626658589832,0.4956510064600797
0.3,0.92,0.45,30.0,0.03,400,1500,300,602,516,86,0.7440071140485957,1.259895906157151,0.7440071140485957
0.3,0.92,0.45,30.0,0.03,400,2500,150,827,705,122,0.46106839000139815,0.6258105726321012,0.46106839000139815
0.3,0.92,0.45,30.0,0.03,400,2500,300,571,489,82,0.6162583146683378,1.1683546508506177,0.6162583146683378
0.3,0.92,0.45,30.0,0.03,500,750,150,997,846,151,0.11562003547901324,1.9532030568168153,0.11562003547901324
0.3,0.92,0.45,30.0,0.03,500,750,300,697,592,105,0.49516670105311905,2.1004914471366107,0.49516670105311905
0.3,0.92,0.45,30.0,0.03,500,1500,150,842,710,132,0.39054571619958806,2.647990229218823,0.39054571619958806
0.3,0.92,0.45,30.0,0.03,500,1500,300,582,493,89,0.7020604132342623,2.8531836228880683,0.7020604132342623
0.3,0.92,0.45,30.0,0.03,500,2500,150,789,672,117,0.6650855504523703,2.215293192744216,0.6650855504523703
0.3,0.92,0.45,30.0,0.03,500,2500,300,528,450,78,0.9729496028941372,2.2945619745245756,0.9729496028941372
0.3,0.92,0.45,30.0,0.05,100,750,150,1596,1348,248,0.3155043646990076,0.19133390654184884,0.19133390654184884
0.3,0.92,0.45,30.0,0.05,100,750,300,1492,1251,241,-0.12739090671052045,0.005461836541830995,-0.12739090671052045
0.3,0.92,0.45,30.0,0.05,100,1500,150,1485,1246,239,0.737144320555546,0.5641572676527956,0.5641572676527956
0.3,0.92,0.45,30.0,0.05,100,1500,300,1367,1135,232,-0.06507911274391025,0.9162464716550959,-0.06507911274391025
0.3,0.92,0.45,30.0,0.05,100,2500,150,1445,1206,239,-0.7032517559687518,0.39552524973732833,-0.7032517559687518
0.3,0.92,0.45,30.0,0.05,100,2500,300,1314,1085,229,0.5178514059744194,0.1866654162280834,0.1866654162280834
0.3,0.92,0.45,30.0,0.05,200,750,150,1115,945,170,-0.21942717675383996,1.6192547856914532,-0.21942717675383996
0.3,0.92,0.45,30.0,0.05,200,750,300,932,783,149,-0.15965854270448906,1.1951206021382514,-0.15965854270448906
0.3,0.92,0.45,30.0,0.05,200,1500,150,1005,838,167,-0.15674817712480163,1.5127747590543745,-0.15674817712480163
0.3,0.92,0.45,30.0,0.05,200,1500,300,838,692,146,-0.012722867005254728,1.27140534346375,-0.012722867005254728
0.3,0.92,0.45,30.0,0.05,200,2500,150,981,814,167,0.0026424367923157913,1.5983497614295195,0.0026424367923157913
0.3,0.92,0.45,30.0,0.05,200,2500,300,809,661,148,0.25938583661599174,1.5757731321755237,0.25938583661599174
0.3,0.92,0.45,30.0,0.05,400,750,150,985,829,156,0.10355688074365,0.9410348801057724,0.10355688074365
0.3,0.92,0.45,30.0,0.05,400,750,300,702,590,112,0.3508308596339685,1.396685929915443,0.3508308596339685
0.3,0.92,0.45,30.0,0.05,400,1500,150,840,715,125,0.498793321764009,1.1815210207654407,0.498793321764009
0.3,0.92,0.45,30.0,0.05,400,1500,300,577,491,86,0.7224994690821561,1.6031695532667118,0.7224994690821561
0.3,0.92,0.45,30.0,0.05,400,2500,150,799,677,122,0.5683302960966717,0.48202076590582493,0.48202076590582493
0.3,0.92,0.45,30.0,0.05,400,2500,300,539,457,82,0.6925643401541794,1.0413843348189786,0.6925643401541794
0.3,0.92,0.45,30.0,0.05,500,750,150,968,817,151,0.4153184483242203,1.7986598641312819,0.4153184483242203
0.3,0.92,0.45,30.0,0.05,500,750,300,659,555,104,0.609144527664068,2.3367098566673925,0.609144527664068
0.3,0.92,0.45,30.0,0.05,500,1500,150,823,691,132,0.6557100158160301,2.647990229218823,0.6557100158160301
0.3,0.92,0.45,30.0,0.05,500,1500,300,555,466,89,0.834207463051954,2.8531836228880683,0.834207463051954
0.3,0.92,0.45,30.0,0.05,500,2500,150,774,657,117,0.857458142068444,2.215293192744216,0.857458142068444
0.3,0.92,0.45,30.0,0.05,500,2500,300,509,431,78,1.007997580040462,2.3247925039643125,1.007997580040462
0.3,0.92,0.45,35.0,0.01,100,750,150,1928,1651,277,0.31494607881086656,0.3412651650894484,0.31494607881086656
0.3,0.92,0.45,35.0,0.01,100,750,300,1845,1577,268,-0.3778981125418453,0.32081344823019353,-0.3778981125418453
0.3,0.92,0.45,35.0,0.01,100,1500,150,1780,1525,255,-0.6831360830717519,0.26712986400285815,-0.6831360830717519
0.3,0.92,0.45,35.0,0.01,100,1500,300,1687,1439,248,0.046290273565367704,0.4450816978960638,0.046290273565367704
0.3,0.92,0.45,35.0,0.01,100,2500,150,1730,1468,262,-0.48421017619117346,-0.13298119318569232,-0.48421017619117346
0.3,0.92,0.45,35.0,0.01,100,2500,300,1624,1370,254,-0.3460159667444545,-0.15880917376166706,-0.3460159667444545
0.3,0.92,0.45,35.0,0.01,200,750,150,1443,1252,191,-0.027315946017730797,1.270609857262121,-0.027315946017730797
0.3,0.92,0.45,35.0,0.01,200,750,300,1270,1106,164,-0.19011824493650373,1.1284913488351642,-0.19011824493650373
0.3,0.92,0.45,35.0,0.01,200,1500,150,1306,1116,190,-0.1992329399863764,1.1071625439466246,-0.1992329399863764
0.3,0.92,0.45,35.0,0.01,200,1500,300,1138,975,163,-0.030889261964124864,0.8068091062352706,-0.030889261964124864
0.3,0.92,0.45,35.0,0.01,200,2500,150,1251,1070,181,-0.08826463024923571,0.9771340031668737,-0.08826463024923571
0.3,0.92,0.45,35.0,0.01,200,2500,300,1071,910,161,0.012653784261159531,0.7180038345586676,0.012653784261159531
0.3,0.92,0.45,35.0,0.01,400,750,150,1312,1136,176,-0.10657065612486849,1.0991271227225705,-0.10657065612486849
0.3,0.92,0.45,35.0,0.01,400,750,300,1020,892,128,0.2085185923387804,1.0805344631400353,0.2085185923387804
0.3,0.92,0.45,35.0,0.01,400,1500,150,1108,966,142,0.4903925978310054,1.0602169652576874,0.4903925978310054
0.3,0.92,0.45,35.0,0.01,400,1500,300,838,735,103,0.8386550421538586,0.8656165835406616,0.8386550421538586
0.3,0.92,0.45,35.0,0.01,400,2500,150,1065,926,139,0.5406889965615937,0.0785275010133358,0.0785275010133358
0.3,0.92,0.45,35.0,0.01,400,2500,300,784,686,98,0.6879398063581592,-0.33818588343605044,-0.33818588343605044
0.3,0.92,0.45,35.0,0.01,500,750,150,1295,1127,168,-0.057167627087727345,1.8928126149743052,-0.057167627087727345
0.3,0.92,0.45,35.0,0.01,500,750,300,950,827,123,0.4066665161872551,1.695516669254888,0.4066665161872551
0.3,0.92,0.45,35.0,0.01,500,1500,150,1070,924,146,0.4784348079973324,2.473124513664866,0.4784348079973324
0.3,0.92,0.45,35.0,0.01,500,1500,300,787,681,106,0.7276044401805531,1.9672097282494805,0.7276044401805531
0.3,0.92,0.45,35.0,0.01,500,2500,150,1005,870,135,0.7808278458444924,1.7641722226009382,0.7808278458444924
0.3,0.92,0.45,35.0,0.01,500,2500,300,716,623,93,1.0186941121678903,1.4213910986915375,1.0186941121678903
0.3,0.92,0.45,35.0,0.02,100,750,150,1720,1457,263,0.26054084082381734,0.3403542836872199,0.26054084082381734
0.3,0.92,0.45,35.0,0.02,100,750,300,1617,1363,254,0.19430246435540494,0.232585501943731,0.19430246435540494
0.3,0.92,0.45,35.0,0.02,100,1500,150,1591,1345,246,0.21660590402209176,0.7360916892408776,0.21660590402209176
0.3,0.92,0.45,35.0,0.02,100,1500,300,1485,1246,239,0.5269678686490532,0.7627432392550108,0.5269678686490532
0.3,0.92,0.45,35.0,0.02,100,2500,150,1534,1287,247,-0.4170157414413792,0.2800512368946066,-0.4170157414413792
0.3,0.92,0.45,35.0,0.02,100,2500,300,1418,1180,238,-0.27421679661464743,0.038240594501349826,-0.27421679661464743
0.3,0.92,0.45,35.0,0.02,200,750,150,1239,1063,176,-0.014230518431694462,1.7339253407188615,-0.014230518431694462
0.3,0.92,0.45,35.0,0.02,200,750,300,1049,898,151,0.22058914984127906,1.3193933573059518,0.22058914984127906
0.3,0.92,0.45,35.0,0.02,200,1500,150,1120,944,176,-0.24058437783625222,1.5942629197249272,-0.24058437783625222
0.3,0.92,0.45,35.0,0.02,200,1500,300,945,794,151,0.022826952785590614,0.6522409502365017,0.022826952785590614
0.3,0.92,0.45,35.0,0.02,200,2500,150,1084,912,172,-0.11789872223365057,1.8720909464449955,-0.11789872223365057
0.3,0.92,0.45,35.0,0.02,200,2500,300,906,755,151,0.2240912372303952,1.342633258548537,0.2240912372303952
0.3,0.92,0.45,35.0,0.02,400,750,150,1103,941,162,-0.014284605199651045,0.7015782861451056,-0.014284605199651045
0.3,0.92,0.45,35.0,0.02,400,750,300,814,697,117,0.27252571851292395,1.1205624840138106,0.27252571851292395
0.3,0.92,0.45,35.0,0.02,400,1500,150,950,813,137,0.6274144883481376,0.6031178181309342,0.6031178181309342
0.3,0.92,0.45,35.0,0.02,400,1500,300,672,580,92,0.8446589782491387,1.0298093401169577,0.8446589782491387
0.3,0.92,0.45,35.0,0.02,400,2500,150,909,781,128,0.503667749764147,0.04757930063676885,0.04757930063676885
0.3,0.92,0.45,35.0,0.02,400,2500,300,631,544,87,0.6523762758279981,0.305660404009579,0.305660404009579
0.3,0.92,0.45,35.0,0.02,500,750,150,1079,924,155,0.19327875884692017,1.8235566594039156,0.19327875884692017
0.3,0.92,0.45,35.0,0.02,500,750,300,762,653,109,0.6175951060122156,1.9861488924535224,0.6175951060122156
0.3,0.92,0.45,35.0,0.02,500,1500,150,914,778,136,0.5088995360255211,2.310341609028129,0.5088995360255211
0.3,0.92,0.45,35.0,0.02,500,1500,300,636,543,93,0.7478791870558774,2.1438314844231403,0.7478791870558774
0.3,0.92,0.45,35.0,0.02,500,2500,150,861,738,123,0.7435601824134487,2.0404730384769674,0.7435601824134487
0.3,0.92,0.45,35.0,0.02,500,2500,300,585,500,85,0.933493402800094,2.0132842157677002,0.933493402800094
0.3,0.92,0.45,35.0,0.03,100,750,150,1681,1421,260,0.43182399651869724,0.3157595006992918,0.3157595006992918
0.3,0.92,0.45,35.0,0.03,100,750,300,1569,1319,250,-0.04497176206067703,0.04224553696844948,-0.04497176206067703
0.3,0.92,0.45,35.0,0.03,100,1500,150,1558,1313,245,-0.1983665442684684,0.6459046727300563,-0.1983665442684684
0.3,0.92,0.45,35.0,0.03,100,1500,300,1442,1204,238,-0.16347958431340176,0.9600445403104049,-0.16347958431340176
0.3,0.92,0.45,35.0,0.03,100,2500,150,1496,1250,246,0.7459189940381864,0.477327305394354,0.477327305394354
0.3,0.92,0.45,35.0,0.03,100,2500,300,1369,1133,236,-0.1873219565987693,0.32079962306060006,-0.1873219565987693
0.3,0.92,0.45,35.0,0.03,200,750,150,1193,1018,175,-0.25206910085030354,1.6167859957138748,-0.25206910085030354
0.3,0.92,0.45,35.0,0.03,200,750,300,990,840,150,-0.2507081684574213,1.2071122822841456,-0.2507081684574213
0.3,0.92,0.45,35.0,0.03,200,1500,150,1086,910,176,-0.25306248586235747,1.4361105581868379,-0.25306248586235747
0.3,0.92,0.45,35.0,0.03,200,1500,300,902,751,151,0.07315565089684148,0.9866005572965656,0.07315565089684148
0.3,0.92,0.45,35.0,0.03,200,2500,150,1048,877,171,0.05221453466815601,1.7362188295637564,0.05221453466815601
0.3,0.92,0.45,35.0,0.03,200,2500,300,860,711,149,0.3684397410710778,1.1914581754978935,0.3684397410710778
0.3,0.92,0.45,35.0,0.03,400,750,150,1047,888,159,-0.022373626827397613,0.7870093684050784,-0.022373626827397613
0.3,0.92,0.45,35.0,0.03,400,750,300,754,641,113,0.21064909389178504,1.3331160445164423,0.21064909389178504
0.3,0.92,0.45,35.0,0.03,400,1500,150,894,760,134,0.6035976336767113,0.8835436050853221,0.6035976336767113
0.3,0.92,0.45,35.0,0.03,400,1500,300,621,532,89,0.8163479095685907,1.1348852735283,0.8163479095685907
0.3,0.92,0.45,35.0,0.03,400,2500,150,858,732,126,0.48529427485116955,0.5291073074787925,0.48529427485116955
0.3,0.92,0.45,35.0,0.03,400,2500,300,589,504,85,0.683270767755918,1.0317577233466764,0.683270767755918
0.3,0.92,0.45,35.0,0.03,500,750,150,1034,880,154,0.08729302593794838,1.734380614420396,0.08729302593794838
0.3,0.92,0.45,35.0,0.03,500,750,300,716,609,107,0.3691343227290657,1.9152741096124632,0.3691343227290657
0.3,0.92,0.45,35.0,0.03,500,1500,150,876,741,135,0.37316042068957356,2.6079122485831365,0.37316042068957356
0.3,0.92,0.45,35.0,0.03,500,1500,300,595,504,91,0.6850460600016511,2.6951412137988995,0.6850460600016511
0.3,0.92,0.45,35.0,0.03,500,2500,150,816,694,122,0.6501524815215068,2.2554992260695172,0.6501524815215068
0.3,0.92,0.45,35.0,0.03,500,2500,300,549,466,83,0.9917580115187343,2.138045205962653,0.9917580115187343
0.3,0.92,0.45,35.0,0.05,100,750,150,1664,1405,259,-0.4454033319230504,0.3642824488488473,-0.4454033319230504
0.3,0.92,0.45,35.0,0.05,100,750,300,1545,1296,249,0.5026406899000865,0.08997855036781252,0.08997855036781252
0.3,0.92,0.45,35.0,0.05,100,1500,150,1542,1298,244,-0.13922952611672118,0.6709415698725724,-0.13922952611672118
0.3,0.92,0.45,35.0,0.05,100,1500,300,1421,1184,237,0.32324903589456555,0.9864523706400061,0.32324903589456555
0.3,0.92,0.45,35.0,0.05,100,2500,150,1481,1236,245,-0.22677804753542238,0.4948127454027358,-0.22677804753542238
0.3,0.92,0.45,35.0,0.05,100,2500,300,1350,1115,235,0.2326495871119055,0.197368468358096,0.197368468358096
0.3,0.92,0.45,35.0,0.05,200,750,150,1166,991,175,-0.17161809819683185,1.5382916791926895,-0.17161809819683185
0.3,0.92,0.45,35.0,0.05,200,750,300,958,808,150,-0.10655214330210212,1.0815151411969186,-0.10655214330210212
0.3,0.92,0.45,35.0,0.05,200,1500,150,1057,882,175,-0.17147615656020265,1.332296106920646,-0.17147615656020265
0.3,0.92,0.45,35.0,0.05,200,1500,300,870,720,150,0.12186102512461136,0.9061709859043938,0.12186102512461136
0.3,0.92,0.45,35.0,0.05,200,2500,150,1027,856,171,0.05890752926558275,1.5556072532433973,0.05890752926558275
0.3,0.92,0.45,35.0,0.05,200,2500,300,836,687,149,0.3071818092923544,1.2205056089193558,0.3071818092923544
0.3,0.92,0.45,35.0,0.05,400,750,150,1015,856,159,-0.0014368445825121803,0.9099061037985147,-0.0014368445825121803
0.3,0.92,0.45,35.0,0.05,400,750,300,717,604,113,0.35220474735122553,1.190561279123747,0.35220474735122553
0.3,0.92,0.45,35.0,0.05,400,1500,150,872,738,134,0.6306786811640515,1.1099361565533583,0.6306786811640515
0.3,0.92,0.45,35.0,0.05,400,1500,300,594,505,89,0.8062556294016519,1.458112641076415,0.8062556294016519
0.3,0.92,0.45,35.0,0.05,400,2500,150,824,698,126,0.5294450242042396,0.3931065804143601,0.3931065804143601
0.3,0.92,0.45,35.0,0.05,400,2500,300,555,470,85,0.6939897459987958,0.910902696022339,0.6939897459987958
0.3,0.92,0.45,35.0,0.05,500,750,150,1000,846,154,0.40408078906185574,1.5818722707020751,0.40408078906185574
0.3,0.92,0.45,35.0,0.05,500,750,300,676,570,106,0.6272383324027148,2.1423237873893037,0.6272383324027148
0.3,0.92,0.45,35.0,0.05,500,1500,150,847,712,135,0.7016180335233622,2.6079122485831365,0.7016180335233622
0.3,0.92,0.45,35.0,0.05,500,1500,300,564,473,91,0.925337863181998,2.6951412137988995,0.925337863181998
0.3,0.92,0.45,35.0,0.05,500,2500,150,800,678,122,0.8544239115580017,2.2554992260695172,0.8544239115580017
0.3,0.92,0.45,35.0,0.05,500,2500,300,524,441,83,1.1093013534458465,2.16804234220777,1.1093013534458465
0.3,0.92,0.5,15.0,0.01,100,750,150,912,780,132,0.48905218713372417,-0.5845157217033418,-0.5845157217033418
0.3,0.92,0.5,15.0,0.01,100,750,300,883,753,130,0.4582307934166299,-0.819036920254995,-0.819036920254995
0.3,0.92,0.5,15.0,0.01,100,1500,150,844,718,126,0.4215456676671159,-0.6583042407748804,-0.6583042407748804
0.3,0.92,0.5,15.0,0.01,100,1500,300,809,686,123,0.05186744716496712,-0.8248383571359998,-0.8248383571359998
0.3,0.92,0.5,15.0,0.01,100,2500,150,798,673,125,0.41668101642008515,-0.6064550159403572,-0.6064550159403572
0.3,0.92,0.5,15.0,0.01,100,2500,300,764,644,120,-0.7588653399236479,-0.3566330863311582,-0.7588653399236479
0.3,0.92,0.5,15.0,0.01,200,750,150,764,654,110,-0.06614564305718051,1.0251008082331292,-0.06614564305718051
0.3,0.92,0.5,15.0,0.01,200,750,300,697,591,106,-0.02530665521213121,1.0116657824939035,-0.02530665521213121
0.3,0.92,0.5,15.0,0.01,200,1500,150,694,584,110,0.20477507160151479,0.7228246569744977,0.20477507160151479
0.3,0.92,0.5,15.0,0.01,200,1500,300,624,522,102,0.263072290767734,1.1676197186232284,0.263072290767734
0.3,0.92,0.5,15.0,0.01,200,2500,150,677,573,104,0.07244631774542838,0.8060189050524003,0.07244631774542838
0.3,0.92,0.5,15.0,0.01,200,2500,300,608,512,96,0.04846778777312621,1.0938047560873465,0.04846778777312621
0.3,0.92,0.5,15.0,0.01,400,750,150,676,577,99,0.0853251296536108,0.5740665294311804,0.0853251296536108
0.3,0.92,0.5,15.0,0.01,400,750,300,580,502,78,0.3489550094289609,1.1665012315401995,0.3489550094289609
0.3,0.92,0.5,15.0,0.01,400,1500,150,593,507,86,0.4658793280141064,0.9600962649895937,0.4658793280141064
0.3,0.92,0.5,15.0,0.01,400,1500,300,495,428,67,0.6387511218326595,1.5917063159834677,0.6387511218326595
0.3,0.92,0.5,15.0,0.01,400,2500,150,568,488,80,0.3663798461946352,0.5437887177389898,0.3663798461946352
0.3,0.92,0.5,15.0,0.01,400,2500,300,470,409,61,0.6432399727417716,0.9073159243153106,0.6432399727417716
0.3,0.92,0.5,15.0,0.01,500,750,150,703,595,108,0.2326405669979238,1.68425336174294,0.2326405669979238
0.3,0.92,0.5,15.0,0.01,500,750,300,582,504,78,0.5002296119206573,2.059385079817528,0.5002296119206573
0.3,0.92,0.5,15.0,0.01,500,1500,150,605,515,90,0.29507862335448787,2.0866843794405097,0.29507862335448787
0.3,0.92,0.5,15.0,0.01,500,1500,300,498,429,69,0.4463562907744907,2.131742308178484,0.4463562907744907
0.3,0.92,0.5,15.0,0.01,500,2500,150,560,481,79,0.7028389364703227,2.494220480742247,0.7028389364703227
0.3,0.92,0.5,15.0,0.01,500,2500,300,457,399,58,0.6995649074267639,2.5889646229544856,0.6995649074267639
0.3,0.92,0.5,15.0,0.02,100,750,150,865,736,129,-0.30796999878900994,-0.31931992940542264,-0.31931992940542264
0.3,0.92,0.5,15.0,0.02,100,750,300,832,706,126,0.3781063063251581,-0.6013828597695485,-0.6013828597695485
0.3,0.92,0.5,15.0,0.02,100,1500,150,803,678,125,-0.4334002769960993,-0.09649562635892722,-0.4334002769960993
0.3,0.92,0.5,15.0,0.02,100,1500,300,764,643,121,0.43525996171404485,-0.26773192011508357,-0.26773192011508357
0.3,0.92,0.5,15.0,0.02,100,2500,150,754,632,122,-0.40759222583133453,-0.3462480436385108,-0.40759222583133453
