low_q,high_q,mid_q,adx_threshold,atr_stop_multiple,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.01,0.9,0.45,25.0,6.0,200,750,300,687,582,105,0.1656361666993893,0.11890995941847281,0.11890995941847281
0.01,0.9,0.45,25.0,6.0,200,1500,150,580,492,88,0.4390041943066458,0.5408695093948108,0.4390041943066458
0.01,0.9,0.45,25.0,6.0,200,1500,300,532,450,82,0.5031404745798709,1.1642836825585683,0.5031404745798709
0.01,0.9,0.45,25.0,6.0,200,2500,150,528,444,84,0.5561610658333264,0.7388399520722553,0.5561610658333264
0.01,0.9,0.45,25.0,6.0,200,2500,300,480,403,77,0.650021039198768,0.8254267367948577,0.650021039198768
0.01,0.9,0.45,25.0,6.0,400,750,150,735,622,113,0.20256831411951404,-0.8207404954419381,-0.8207404954419381
0.01,0.9,0.45,25.0,6.0,400,750,300,615,519,96,0.10180782692719001,-1.0060330189402775,-1.0060330189402775
0.01,0.9,0.45,25.0,6.0,400,1500,150,535,452,83,-0.11112519848040209,-1.860232225313538,-1.860232225313538
0.01,0.9,0.45,25.0,6.0,400,1500,300,456,382,74,-0.18155610700141675,-1.3041622984652623,-1.3041622984652623
0.01,0.9,0.45,25.0,6.0,400,2500,150,464,391,73,0.20679922173680113,-0.10101295953012038,-0.10101295953012038
0.01,0.9,0.45,25.0,6.0,400,2500,300,386,322,64,0.15003668744257181,0.16962020830749383,0.15003668744257181
0.01,0.9,0.45,25.0,6.0,500,750,150,790,671,119,-0.5680049806006598,-2.5174126956301937,-2.5174126956301937
0.01,0.9,0.45,25.0,6.0,500,750,300,630,532,98,-0.12928687155761112,-1.7797151526277188,-1.7797151526277188
0.01,0.9,0.45,25.0,6.0,500,1500,150,564,477,87,-0.1925566950188409,-1.2934663759235814,-1.2934663759235814
0.01,0.9,0.45,25.0,6.0,500,1500,300,467,393,74,0.13569212396964495,-0.39606593003151447,-0.39606593003151447
0.01,0.9,0.45,25.0,6.0,500,2500,150,489,417,72,-0.13387071867296016,-0.32960699118681486,-0.32960699118681486
0.01,0.9,0.45,25.0,6.0,500,2500,300,389,327,62,0.1823258878425095,0.059525031882782777,0.059525031882782777
0.01,0.9,0.45,25.0,10.0,100,750,150,839,711,128,0.5619130715620402,-0.27673292041772635,-0.27673292041772635
0.01,0.9,0.45,25.0,10.0,100,750,300,805,681,124,0.5929757189040309,-0.10545223444643767,-0.10545223444643767
0.01,0.9,0.45,25.0,10.0,100,1500,150,711,601,110,-0.15704864582662006,0.6987615032407729,-0.15704864582662006
0.01,0.9,0.45,25.0,10.0,100,1500,300,672,564,108,0.10066016350657614,0.7352695857537993,0.10066016350657614
0.01,0.9,0.45,25.0,10.0,100,2500,150,670,566,104,0.20991721329411248,1.0354336605097065,0.20991721329411248
0.01,0.9,0.45,25.0,10.0,100,2500,300,627,525,102,0.39759902158449356,1.228928878709329,0.39759902158449356
0.01,0.9,0.45,25.0,10.0,200,750,150,660,559,101,0.09923145564013228,0.386590522774451,0.09923145564013228
0.01,0.9,0.45,25.0,10.0,200,750,300,606,511,95,0.2519028587451899,0.19073287919621157,0.19073287919621157
0.01,0.9,0.45,25.0,10.0,200,1500,150,506,427,79,0.5193590712099304,0.9956827864875292,0.5193590712099304
0.01,0.9,0.45,25.0,10.0,200,1500,300,462,388,74,0.44361499675038796,1.5873799374341184,0.44361499675038796
0.01,0.9,0.45,25.0,10.0,200,2500,150,458,384,74,0.6522342910859268,0.7859818535471205,0.6522342910859268
0.01,0.9,0.45,25.0,10.0,200,2500,300,408,341,67,0.6282389121557493,0.9348852054952929,0.6282389121557493
0.01,0.9,0.45,25.0,10.0,400,750,150,654,550,104,0.33886275340370947,-1.2600472928377318,-1.2600472928377318
0.01,0.9,0.45,25.0,10.0,400,750,300,519,435,84,0.46926433092032427,-0.7453127424339736,-0.7453127424339736
0.01,0.9,0.45,25.0,10.0,400,1500,150,480,406,74,-0.052871145457683004,-2.095171143984867,-2.095171143984867
0.01,0.9,0.45,25.0,10.0,400,1500,300,392,330,62,-0.14297311866265772,-1.1008587611190936,-1.1008587611190936
0.01,0.9,0.45,25.0,10.0,400,2500,150,412,349,63,0.16210737436222403,-0.3991836872762141,-0.3991836872762141
0.01,0.9,0.45,25.0,10.0,400,2500,300,329,274,55,0.3194387510003093,-0.01929540419434186,-0.01929540419434186
0.01,0.9,0.45,25.0,10.0,500,750,150,696,596,100,-0.5686414863682467,-2.043809330483609,-2.043809330483609
0.01,0.9,0.45,25.0,10.0,500,750,300,524,447,77,-0.08360356991094843,-1.2940774388063085,-1.2940774388063085
0.01,0.9,0.45,25.0,10.0,500,1500,150,498,423,75,-0.09848872162002732,-0.6523405294306184,-0.6523405294306184
0.01,0.9,0.45,25.0,10.0,500,1500,300,381,324,57,0.2700638934568962,-0.6344660861494112,-0.6344660861494112
0.01,0.9,0.45,25.0,10.0,500,2500,150,425,364,61,-0.14923082391047826,-0.019154442714233735,-0.14923082391047826
0.01,0.9,0.45,25.0,10.0,500,2500,300,325,275,50,0.2020827358670446,0.26414361175995166,0.2020827358670446
0.01,0.9,0.45,25.0,15.0,100,750,150,827,701,126,0.6509603166086084,-0.48511692349576824,-0.48511692349576824
0.01,0.9,0.45,25.0,15.0,100,750,300,789,668,121,0.617149740575487,-0.07454647399443039,-0.07454647399443039
0.01,0.9,0.45,25.0,15.0,100,1500,150,702,593,109,0.021912018083830646,0.17408390159726417,0.021912018083830646
0.01,0.9,0.45,25.0,15.0,100,1500,300,658,552,106,0.2703003802442128,0.1495364279119025,0.1495364279119025
0.01,0.9,0.45,25.0,15.0,100,2500,150,658,554,104,0.24244742422108692,0.8125923607878968,0.24244742422108692
0.01,0.9,0.45,25.0,15.0,100,2500,300,613,511,102,0.42429362837695617,1.3035008220383313,0.42429362837695617
0.01,0.9,0.45,25.0,15.0,200,750,150,648,547,101,-0.01136782347975658,-0.0674203222538772,-0.0674203222538772
0.01,0.9,0.45,25.0,15.0,200,750,300,586,491,95,0.22025861477859876,-0.23118449569672658,-0.23118449569672658
0.01,0.9,0.45,25.0,15.0,200,1500,150,497,418,79,0.5059633012112129,0.4683086724606899,0.4683086724606899
0.01,0.9,0.45,25.0,15.0,200,1500,300,451,377,74,0.5152097483367437,1.2357724636408671,0.5152097483367437
0.01,0.9,0.45,25.0,15.0,200,2500,150,452,379,73,0.6003855537690247,0.5678399638679613,0.5678399638679613
0.01,0.9,0.45,25.0,15.0,200,2500,300,401,336,65,0.6676733109832146,0.8539011904753754,0.6676733109832146
0.01,0.9,0.45,25.0,15.0,400,750,150,630,537,93,0.22289453343596466,-0.9292396726826719,-0.9292396726826719
0.01,0.9,0.45,25.0,15.0,400,750,300,488,413,75,0.24749837630487903,-0.5332985476462229,-0.5332985476462229
0.01,0.9,0.45,25.0,15.0,400,1500,150,460,391,69,-0.10462448727204177,-1.519301291118162,-1.519301291118162
0.01,0.9,0.45,25.0,15.0,400,1500,300,365,308,57,-0.2860957970903817,-0.9255061177869622,-0.9255061177869622
0.01,0.9,0.45,25.0,15.0,400,2500,150,394,335,59,0.11036892308109746,-0.062325544098618256,-0.062325544098618256
0.01,0.9,0.45,25.0,15.0,400,2500,300,305,254,51,0.21188713418700683,0.2838968467509327,0.21188713418700683
0.01,0.9,0.45,25.0,15.0,500,750,150,667,571,96,-0.5481691369472965,-1.9059327802463402,-1.9059327802463402
0.01,0.9,0.45,25.0,15.0,500,750,300,486,413,73,-0.1762074863180212,-1.62950310115866,-1.62950310115866
0.01,0.9,0.45,25.0,15.0,500,1500,150,476,404,72,-0.06147649208854563,-0.6141368483087433,-0.6141368483087433
0.01,0.9,0.45,25.0,15.0,500,1500,300,353,299,54,0.2985043474409343,-0.32285675351232584,-0.32285675351232584
0.01,0.9,0.45,25.0,15.0,500,2500,150,406,346,60,-0.1782980446314869,-0.16669560936122904,-0.1782980446314869
0.01,0.9,0.45,25.0,15.0,500,2500,300,297,250,47,0.35860724329743854,0.48209348115793893,0.35860724329743854
0.01,0.9,0.45,25.0,20.0,100,750,150,825,700,125,0.5855234100287273,-0.5247593521589217,-0.5247593521589217
0.01,0.9,0.45,25.0,20.0,100,750,300,786,666,120,0.56058717936782,-0.08808771255371335,-0.08808771255371335
0.01,0.9,0.45,25.0,20.0,100,1500,150,699,592,107,-0.013332184612548304,0.3269456989453193,-0.013332184612548304
0.01,0.9,0.45,25.0,20.0,100,1500,300,653,549,104,0.18658315935719255,0.023977468617964744,0.023977468617964744
0.01,0.9,0.45,25.0,20.0,100,2500,150,655,552,103,0.1559546061928481,0.939587677992951,0.1559546061928481
0.01,0.9,0.45,25.0,20.0,100,2500,300,611,510,101,0.34081229708404537,1.2429800763861392,0.34081229708404537
0.01,0.9,0.45,25.0,20.0,200,750,150,644,545,99,-0.06535678169270395,0.1424166703593117,-0.06535678169270395
0.01,0.9,0.45,25.0,20.0,200,750,300,582,489,93,0.12504774197642227,-0.2321664726295936,-0.2321664726295936
0.01,0.9,0.45,25.0,20.0,200,1500,150,494,416,78,0.43212608293150756,0.37189382730216436,0.37189382730216436
0.01,0.9,0.45,25.0,20.0,200,1500,300,447,374,73,0.42955804769595507,1.1409923577925667,0.42955804769595507
0.01,0.9,0.45,25.0,20.0,200,2500,150,448,375,73,0.5244961687573154,0.5275732783376232,0.5244961687573154
0.01,0.9,0.45,25.0,20.0,200,2500,300,395,330,65,0.6119437845010787,0.7519723355966553,0.6119437845010787
0.01,0.9,0.45,25.0,20.0,400,750,150,629,536,93,0.17958498191872532,-1.2770238530990363,-1.2770238530990363
0.01,0.9,0.45,25.0,20.0,400,750,300,483,410,73,0.21004112785787368,-0.8683806153997342,-0.8683806153997342
0.01,0.9,0.45,25.0,20.0,400,1500,150,458,389,69,-0.12379120498918561,-1.817184724088585,-1.817184724088585
0.01,0.9,0.45,25.0,20.0,400,1500,300,357,301,56,-0.28252228384634526,-1.2637449920091852,-1.2637449920091852
0.01,0.9,0.45,25.0,20.0,400,2500,150,388,329,59,0.09529106522538142,-0.3364427217819378,-0.3364427217819378
0.01,0.9,0.45,25.0,20.0,400,2500,300,298,247,51,0.21564314471140175,-0.04428191342441277,-0.04428191342441277
0.01,0.9,0.45,25.0,20.0,500,750,150,660,565,95,-0.6981559147364869,-2.1717105453054524,-2.1717105453054524
0.01,0.9,0.45,25.0,20.0,500,750,300,482,409,73,-0.3444419128150451,-1.8809295635693337,-1.8809295635693337
0.01,0.9,0.45,25.0,20.0,500,1500,150,476,404,72,-0.13081057659972353,-1.0343459712361196,-1.0343459712361196
0.01,0.9,0.45,25.0,20.0,500,1500,300,345,292,53,0.3363487107294935,-0.9546702974471334,-0.9546702974471334
0.01,0.9,0.45,25.0,20.0,500,2500,150,399,339,60,-0.19984225869238556,-0.5992379572009299,-0.5992379572009299
0.01,0.9,0.45,25.0,20.0,500,2500,300,286,239,47,0.3952627056658882,0.09908643447563034,0.09908643447563034
0.01,0.9,0.45,30.0,6.0,100,750,150,979,825,154,0.36796658472227767,-0.44786986607392,-0.44786986607392
0.01,0.9,0.45,30.0,6.0,100,750,300,940,789,151,0.36535732692467643,0.011024459580388727,0.011024459580388727
0.01,0.9,0.45,30.0,6.0,100,1500,150,826,691,135,-0.04649563759406245,0.25194251389609373,-0.04649563759406245
0.01,0.9,0.45,30.0,6.0,100,1500,300,779,646,133,0.09710919027642706,0.3889655194965306,0.09710919027642706
0.01,0.9,0.45,30.0,6.0,100,2500,150,771,651,120,0.22268968698117503,0.5374203489089848,0.22268968698117503
0.01,0.9,0.45,30.0,6.0,100,2500,300,726,609,117,0.3296571932954303,1.130619497129974,0.3296571932954303
0.01,0.9,0.45,30.0,6.0,200,750,150,799,678,121,-0.11336441201458079,0.3285628248747278,-0.11336441201458079
0.01,0.9,0.45,30.0,6.0,200,750,300,736,622,114,0.06250404517878413,0.10038818199275215,0.06250404517878413
0.01,0.9,0.45,30.0,6.0,200,1500,150,624,529,95,0.4708128746390653,0.23866660338172835,0.23866660338172835
0.01,0.9,0.45,30.0,6.0,200,1500,300,570,481,89,0.5028400923379929,0.9657090546952671,0.5028400923379929
0.01,0.9,0.45,30.0,6.0,200,2500,150,567,475,92,0.7573909417553425,0.3734082684110348,0.3734082684110348
0.01,0.9,0.45,30.0,6.0,200,2500,300,515,431,84,0.7043304111831409,0.5420296597585691,0.5420296597585691
0.01,0.9,0.45,30.0,6.0,400,750,150,813,684,129,-0.01736111867056169,-1.1952833490677328,-1.1952833490677328
0.01,0.9,0.45,30.0,6.0,400,750,300,677,568,109,-0.04908874983157599,-1.6059239763580087,-1.6059239763580087
0.01,0.9,0.45,30.0,6.0,400,1500,150,591,498,93,-0.1488667218196218,-1.6133643842934657,-1.6133643842934657
0.01,0.9,0.45,30.0,6.0,400,1500,300,500,418,82,-0.196302854973996,-1.3663596504544868,-1.3663596504544868
0.01,0.9,0.45,30.0,6.0,400,2500,150,503,420,83,0.1736227793440508,-0.5458997944756007,-0.5458997944756007
0.01,0.9,0.45,30.0,6.0,400,2500,300,418,344,74,0.20452543926490727,-0.29080553391358266,-0.29080553391358266
0.01,0.9,0.45,30.0,6.0,500,750,150,847,715,132,-0.5915899524479284,-2.027710297903096,-2.027710297903096
0.01,0.9,0.45,30.0,6.0,500,750,300,666,560,106,-0.14099745294177513,-1.4463696783267512,-1.4463696783267512
0.01,0.9,0.45,30.0,6.0,500,1500,150,618,516,102,-0.22160191953480066,-1.7488510519393368,-1.7488510519393368
0.01,0.9,0.45,30.0,6.0,500,1500,300,505,420,85,0.14944963865974192,-0.9056388569654047,-0.9056388569654047
0.01,0.9,0.45,30.0,6.0,500,2500,150,535,453,82,-0.4383765487488919,-0.21020803721559533,-0.4383765487488919
0.01,0.9,0.45,30.0,6.0,500,2500,300,419,350,69,0.13535583099706366,-0.22032921536739417,-0.22032921536739417
0.01,0.9,0.45,30.0,10.0,100,750,150,902,763,139,0.5175592879390125,-0.9096073519006425,-0.9096073519006425
0.01,0.9,0.45,30.0,10.0,100,750,300,864,728,136,0.4564540629019013,-0.6413408866113169,-0.6413408866113169
0.01,0.9,0.45,30.0,10.0,100,1500,150,764,642,122,0.0246017587360803,0.21557555945230628,0.0246017587360803
0.01,0.9,0.45,30.0,10.0,100,1500,300,718,598,120,0.16220069931550068,0.2801748419778776,0.16220069931550068
0.01,0.9,0.45,30.0,10.0,100,2500,150,713,601,112,0.18552274156646847,0.16615651547539692,0.16615651547539692
0.01,0.9,0.45,30.0,10.0,100,2500,300,666,557,109,0.3434643698783438,0.7588235195456479,0.3434643698783438
0.01,0.9,0.45,30.0,10.0,200,750,150,707,599,108,0.03714230061862113,0.26489790611377306,0.03714230061862113
0.01,0.9,0.45,30.0,10.0,200,750,300,642,542,100,0.19845915253426655,0.1396158495949238,0.1396158495949238
0.01,0.9,0.45,30.0,10.0,200,1500,150,533,451,82,0.5831016513029755,0.9531388345132801,0.5831016513029755
0.01,0.9,0.45,30.0,10.0,200,1500,300,484,408,76,0.5216187121622764,1.3463775673272653,0.5216187121622764
0.01,0.9,0.45,30.0,10.0,200,2500,150,494,415,79,0.7752710931381606,0.6678965111563758,0.6678965111563758
0.01,0.9,0.45,30.0,10.0,200,2500,300,437,366,71,0.6972106950566839,0.7326072050105651,0.6972106950566839
0.01,0.9,0.45,30.0,10.0,400,750,150,711,601,110,0.13061483494461895,-0.5811206300154391,-0.5811206300154391
0.01,0.9,0.45,30.0,10.0,400,750,300,559,470,89,0.3472051802617419,-0.28720511957217343,-0.28720511957217343
0.01,0.9,0.45,30.0,10.0,400,1500,150,510,429,81,0.11696263386381159,-1.563543636938691,-1.563543636938691
0.01,0.9,0.45,30.0,10.0,400,1500,300,408,341,67,-0.07859753142499876,-0.9855370615506907,-0.9855370615506907
0.01,0.9,0.45,30.0,10.0,400,2500,150,437,370,67,0.32358478387700945,-0.38346579073387926,-0.38346579073387926
0.01,0.9,0.45,30.0,10.0,400,2500,300,349,290,59,0.32908362415915726,-0.14622872175809626,-0.14622872175809626
0.01,0.9,0.45,30.0,10.0,500,750,150,739,627,112,-0.6138461830572216,-2.089960952483984,-2.089960952483984
0.01,0.9,0.45,30.0,10.0,500,750,300,549,465,84,-0.05687105482110638,-1.0991567529622623,-1.0991567529622623
0.01,0.9,0.45,30.0,10.0,500,1500,150,535,449,86,0.053753681027620466,-1.1160809997172347,-1.1160809997172347
0.01,0.9,0.45,30.0,10.0,500,1500,300,407,341,66,0.4097613246048241,-1.1096425704590143,-1.1096425704590143
0.01,0.9,0.45,30.0,10.0,500,2500,150,452,383,69,-0.2520483040252472,0.05901448247122339,-0.2520483040252472
0.01,0.9,0.45,30.0,10.0,500,2500,300,343,286,57,0.16316670952217324,0.2391259267409366,0.16316670952217324
0.01,0.9,0.45,30.0,15.0,100,750,150,885,749,136,0.6692996563834319,-0.7825134445484706,-0.7825134445484706
0.01,0.9,0.45,30.0,15.0,100,750,300,842,710,132,0.5264078840743361,-0.36170363602050504,-0.36170363602050504
0.01,0.9,0.45,30.0,15.0,100,1500,150,750,631,119,0.32028288712098735,-0.09183541428486298,-0.09183541428486298
0.01,0.9,0.45,30.0,15.0,100,1500,300,697,581,116,0.422181373305217,-0.13368934402460766,-0.13368934402460766
0.01,0.9,0.45,30.0,15.0,100,2500,150,693,584,109,0.23879251053588008,0.3470878818031205,0.23879251053588008
0.01,0.9,0.45,30.0,15.0,100,2500,300,644,538,106,0.3381794162484076,1.0998186940046573,0.3381794162484076
0.01,0.9,0.45,30.0,15.0,200,750,150,689,582,107,-0.022052872817846673,0.010468521199637534,-0.022052872817846673
0.01,0.9,0.45,30.0,15.0,200,750,300,615,516,99,0.17516006434798034,-0.07953430198782502,-0.07953430198782502
0.01,0.9,0.45,30.0,15.0,200,1500,150,523,442,81,0.6333040938800871,0.8197545377112141,0.6333040938800871
0.01,0.9,0.45,30.0,15.0,200,1500,300,468,392,76,0.5776161071273437,1.3288606133527456,0.5776161071273437
0.01,0.9,0.45,30.0,15.0,200,2500,150,481,406,75,0.7948796985220186,0.5606509702840633,0.5606509702840633
0.01,0.9,0.45,30.0,15.0,200,2500,300,423,355,68,0.7222212816256344,0.7343476557828312,0.7222212816256344
0.01,0.9,0.45,30.0,15.0,400,750,150,668,569,99,0.1354537354066247,-0.451859279615546,-0.451859279615546
0.01,0.9,0.45,30.0,15.0,400,750,300,514,434,80,0.2668532750836472,-0.2138032358836856,-0.2138032358836856
0.01,0.9,0.45,30.0,15.0,400,1500,150,486,411,75,0.011211708141475998,-1.0894446880430941,-1.0894446880430941
0.01,0.9,0.45,30.0,15.0,400,1500,300,381,321,60,-0.26910715038628374,-0.6713401807110225,-0.6713401807110225
0.01,0.9,0.45,30.0,15.0,400,2500,150,416,354,62,0.2613682337122869,0.011301661248887583,0.011301661248887583
0.01,0.9,0.45,30.0,15.0,400,2500,300,320,267,53,0.2705373633026209,0.16883917195408954,0.16883917195408954
0.01,0.9,0.45,30.0,15.0,500,750,150,699,595,104,-0.6170589303458662,-1.6022424689568895,-1.6022424689568895
0.01,0.9,0.45,30.0,15.0,500,750,300,503,426,77,-0.16570541612505515,-1.276103699624797,-1.276103699624797
0.01,0.9,0.45,30.0,15.0,500,1500,150,505,426,79,0.08087612138203862,-0.8312198388299729,-0.8312198388299729
0.01,0.9,0.45,30.0,15.0,500,1500,300,374,315,59,0.24410394194882848,-0.7891064410820502,-0.7891064410820502
0.01,0.9,0.45,30.0,15.0,500,2500,150,423,357,66,-0.31748786965721676,-0.1643360950359385,-0.31748786965721676
0.01,0.9,0.45,30.0,15.0,500,2500,300,307,255,52,0.2853657625293376,0.2673831196977681,0.2673831196977681
0.01,0.9,0.45,30.0,20.0,100,750,150,883,748,135,0.6184828462116544,-0.7841154604980171,-0.7841154604980171
0.01,0.9,0.45,30.0,20.0,100,750,300,837,707,130,0.4766665612391036,-0.2628208102773444,-0.2628208102773444
0.01,0.9,0.45,30.0,20.0,100,1500,150,746,629,117,0.264614682016271,0.050460418904946285,0.050460418904946285
0.01,0.9,0.45,30.0,20.0,100,1500,300,692,578,114,0.3132789720619095,-0.1560111494190836,-0.1560111494190836
0.01,0.9,0.45,30.0,20.0,100,2500,150,690,582,108,0.12548889052342596,0.5440366613278964,0.12548889052342596
0.01,0.9,0.45,30.0,20.0,100,2500,300,642,537,105,0.29240611309624104,1.0835490465078437,0.29240611309624104
0.01,0.9,0.45,30.0,20.0,200,750,150,683,579,104,-0.01817830675570501,0.2858057576934756,-0.01817830675570501
0.01,0.9,0.45,30.0,20.0,200,750,300,611,514,97,0.1576787010973764,-0.04331121535062062,-0.04331121535062062
0.01,0.9,0.45,30.0,20.0,200,1500,150,519,439,80,0.5356893685677627,0.5504903275989091,0.5356893685677627
0.01,0.9,0.45,30.0,20.0,200,1500,300,463,389,74,0.508978536358785,1.1577563703819531,0.508978536358785
0.01,0.9,0.45,30.0,20.0,200,2500,150,474,400,74,0.7822415795761145,0.48863000438691345,0.48863000438691345
0.01,0.9,0.45,30.0,20.0,200,2500,300,416,349,67,0.6916087410016983,0.6786218463577134,0.6786218463577134
0.01,0.9,0.45,30.0,20.0,400,750,150,667,568,99,0.11163835977194117,-0.7332773758946808,-0.7332773758946808
0.01,0.9,0.45,30.0,20.0,400,750,300,508,430,78,0.2497521273299913,-0.4584805973880123,-0.4584805973880123
0.01,0.9,0.45,30.0,20.0,400,1500,150,481,408,73,0.045368129011451534,-1.239544603490552,-1.239544603490552
0.01,0.9,0.45,30.0,20.0,400,1500,300,371,313,58,-0.21387264967897013,-0.8124301498175934,-0.8124301498175934
0.01,0.9,0.45,30.0,20.0,400,2500,150,410,348,62,0.2964863857353534,-0.20147216158847503,-0.20147216158847503
0.01,0.9,0.45,30.0,20.0,400,2500,300,313,260,53,0.25977814040539393,-0.054328909628620935,-0.054328909628620935
0.01,0.9,0.45,30.0,20.0,500,750,150,693,589,104,-0.6701227381600376,-1.8096572252361163,-1.8096572252361163
0.01,0.9,0.45,30.0,20.0,500,750,300,495,418,77,-0.2885061819548068,-1.446510854471368,-1.446510854471368
0.01,0.9,0.45,30.0,20.0,500,1500,150,502,423,79,0.041373645764878744,-1.0711643982215522,-1.0711643982215522
0.01,0.9,0.45,30.0,20.0,500,1500,300,362,303,59,0.43291096119232914,-0.7958077923454416,-0.7958077923454416
0.01,0.9,0.45,30.0,20.0,500,2500,150,416,351,65,-0.29998610014091237,-0.7026474723280205,-0.7026474723280205
0.01,0.9,0.45,30.0,20.0,500,2500,300,298,248,50,0.29951937035121784,0.16674961562683643,0.16674961562683643
0.01,0.9,0.45,35.0,6.0,100,750,150,1019,856,163,0.42898259329834837,-1.0180860278391628,-1.0180860278391628
0.01,0.9,0.45,35.0,6.0,100,750,300,977,817,160,0.4357440936648211,-0.4651047110914175,-0.4651047110914175
0.01,0.9,0.45,35.0,6.0,100,1500,150,866,725,141,0.07748411804848986,-0.16818904528924977,-0.16818904528924977
0.01,0.9,0.45,35.0,6.0,100,1500,300,815,676,139,0.14788581958511127,0.019879353855600863,0.019879353855600863
0.01,0.9,0.45,35.0,6.0,100,2500,150,802,674,128,0.2108161269955741,0.2149122550583726,0.2108161269955741
0.01,0.9,0.45,35.0,6.0,100,2500,300,753,628,125,0.4190427531136887,0.9725468867633664,0.4190427531136887
0.01,0.9,0.45,35.0,6.0,200,750,150,835,710,125,-0.0336125071287545,0.05436619671617179,-0.0336125071287545
0.01,0.9,0.45,35.0,6.0,200,750,300,765,646,119,0.06463317093519338,-0.18383412492303375,-0.18383412492303375
0.01,0.9,0.45,35.0,6.0,200,1500,150,654,553,101,0.44707186315567077,-0.022555844832273644,-0.022555844832273644
0.01,0.9,0.45,35.0,6.0,200,1500,300,597,502,95,0.5214012712721858,0.8859643893533431,0.5214012712721858
0.01,0.9,0.45,35.0,6.0,200,2500,150,597,500,97,0.6145556751414333,0.23661453584364942,0.23661453584364942
0.01,0.9,0.45,35.0,6.0,200,2500,300,537,448,89,0.6623265879413851,0.2311277036068569,0.2311277036068569
0.01,0.9,0.45,35.0,6.0,400,750,150,865,725,140,0.016774262551517954,-1.0345804363337687,-1.0345804363337687
0.01,0.9,0.45,35.0,6.0,400,750,300,707,595,112,0.019792371065626712,-0.8295161891503262,-0.8295161891503262
0.01,0.9,0.45,35.0,6.0,400,1500,150,625,523,102,-0.15624193801181185,-1.428225924644248,-1.428225924644248
0.01,0.9,0.45,35.0,6.0,400,1500,300,526,438,88,-0.12042513916418268,-0.8466906677005587,-0.8466906677005587
0.01,0.9,0.45,35.0,6.0,400,2500,150,531,442,89,0.18280552709888498,-0.5944983718423617,-0.5944983718423617
0.01,0.9,0.45,35.0,6.0,400,2500,300,441,363,78,0.23338416397394748,-0.17350006095431864,-0.17350006095431864
0.01,0.9,0.45,35.0,6.0,500,750,150,889,749,140,-0.5860060165190777,-2.0600316946338415,-2.0600316946338415
0.01,0.9,0.45,35.0,6.0,500,750,300,690,577,113,-0.020019599039011196,-1.5935894829520039,-1.5935894829520039
0.01,0.9,0.45,35.0,6.0,500,1500,150,650,544,106,-0.33107676966375854,-1.6404168201832532,-1.6404168201832532
0.01,0.9,0.45,35.0,6.0,500,1500,300,526,438,88,0.13329394191067923,-0.7464034872125556,-0.7464034872125556
0.01,0.9,0.45,35.0,6.0,500,2500,150,546,460,86,-0.5332766580706252,-1.1995079553649912,-1.1995079553649912
0.01,0.9,0.45,35.0,6.0,500,2500,300,425,352,73,0.038913108038483385,-0.7319462274533511,-0.7319462274533511
0.01,0.9,0.45,35.0,10.0,100,750,150,932,786,146,0.47471142477165756,-1.2758266722241536,-1.2758266722241536
0.01,0.9,0.45,35.0,10.0,100,750,300,891,748,143,0.4933997033796639,-0.927441714135045,-0.927441714135045
0.01,0.9,0.45,35.0,10.0,100,1500,150,799,673,126,0.18224137518271635,0.03891681122429081,0.03891681122429081
0.01,0.9,0.45,35.0,10.0,100,1500,300,750,626,124,0.20490655547622694,0.16917194525637902,0.16917194525637902
0.01,0.9,0.45,35.0,10.0,100,2500,150,736,618,118,0.24977880192249782,0.19158222964021232,0.19158222964021232
0.01,0.9,0.45,35.0,10.0,100,2500,300,686,571,115,0.4550426963021976,0.8024515529951537,0.4550426963021976
0.01,0.9,0.45,35.0,10.0,200,750,150,737,628,109,0.08421669919116175,0.34398371989389565,0.08421669919116175
0.01,0.9,0.45,35.0,10.0,200,750,300,665,563,102,0.18890514738438963,0.24274894968003816,0.18890514738438963
0.01,0.9,0.45,35.0,10.0,200,1500,150,559,473,86,0.5639331845270792,0.42570318132963797,0.42570318132963797
0.01,0.9,0.45,35.0,10.0,200,1500,300,502,422,80,0.5226230837150027,1.126987995367537,0.5226230837150027
0.01,0.9,0.45,35.0,10.0,200,2500,150,518,436,82,0.6899121256347911,0.4053994232854121,0.4053994232854121
0.01,0.9,0.45,35.0,10.0,200,2500,300,455,380,75,0.6436933505049751,0.3701380551242223,0.3701380551242223
0.01,0.9,0.45,35.0,10.0,400,750,150,747,629,118,0.21391771978009325,-0.37889995024262235,-0.37889995024262235
0.01,0.9,0.45,35.0,10.0,400,750,300,581,487,94,0.3884983564879652,0.06954462471799587,0.06954462471799587
0.01,0.9,0.45,35.0,10.0,400,1500,150,536,451,85,0.18558311095777574,-1.2713334271473669,-1.2713334271473669
0.01,0.9,0.45,35.0,10.0,400,1500,300,427,357,70,-0.08591807439321629,-0.46516605406672074,-0.46516605406672074
0.01,0.9,0.45,35.0,10.0,400,2500,150,456,383,73,0.37276313497471913,-0.5980601135985589,-0.5980601135985589
0.01,0.9,0.45,35.0,10.0,400,2500,300,362,299,63,0.2401650548624613,-0.18568387034718803,-0.18568387034718803
0.01,0.9,0.45,35.0,10.0,500,750,150,771,652,119,-0.5660449267045476,-1.9704638257115434,-1.9704638257115434
